South Alabama,-2.50,.312,.354,.545,49.9,44.4,10.0,14.1,.517,16.2,28.0,.218
South Carolina State,-8.03,.312,.315,.480,52.8,48.8,9.2,9.7,.443,16.3,34.5,.216
South Carolina Upstate,-3.69,.288,.391,.553,47.9,53.6,8.8,9.4,.522,17.3,22.5,.213
South Carolina,8.20,.286,.347,.511,52.0,52.6,11.0,13.6,.486,17.8,34.9,.190
South Dakota State,-3.28,.331,.358,.634,52.8,50.2,8.4,7.3,.608,14.1,23.0,.250
South Dakota,-5.56,.348,.337,.564,53.2,45.3,6.6,6.5,.527,13.3,27.2,.260
South Florida,4.35,.266,.312,.447,50.0,49.9,9.8,11.7,.415,16.5,29.9,.177
Southeast Missouri State,-4.85,.365,.432,.550,48.0,54.1,8.6,7.0,.510,15.8,24.8,.270
Southeastern Louisiana,-5.05,.364,.430,.578,47.3,56.8,10.9,9.8,.541,17.2,26.3,.274
Southern California,5.05,.315,.320,.537,54.3,54.3,8.1,11.8,.513,14.5,33.1,.210
SIU Edwardsville,-4.16,.333,.355,.505,51.9,50.8,9.8,10.6,.471,18.7,28.3,.228
Southern Illinois,0.63,.297,.419,.547,49.9,53.0,8.7,6.0,.522,16.0,21.9,.204
Southern Methodist,3.53,.344,.424,.566,51.7,55.2,8.8,10.7,.531,16.3,27.6,.256
Southern Mississippi,-0.18,.265,.302,.504,48.8,51.6,7.2,8.7,.477,17.9,23.8,.181
Southern Utah,-4.79,.355,.409,.565,53.4,43.2,8.5,7.4,.534,15.3,28.4,.253
Southern,-5.25,.330,.342,.541,46.7,52.3,14.7,8.2,.511,17.4,25.2,.230
St. Bonaventure,3.80,.279,.316,.545,51.4,52.8,9.0,15.0,.510,13.8,26.1,.215
St. Francis (NY),-7.73,.254,.364,.501,49.8,47.9,9.5,6.9,.470,15.2,28.3,.183
St. John's (NY),5.86,.262,.329,.529,49.6,62.4,12.4,15.4,.507,14.1,30.9,.175
St. Thomas (MN),-4.49,.215,.518,.553,45.3,47.4,7.6,4.0,.528,10.8,17.9,.162
Stanford,8.38,.316,.388,.525,55.7,53.2,8.2,7.2,.500,19.3,34.8,.209
Stephen F. Austin,-1.38,.348,.313,.551,51.9,55.2,12.8,12.1,.525,19.7,33.6,.234
Stetson,-3.00,.247,.417,.529,51.2,57.0,9.9,8.2,.506,16.4,29.0,.170
Stony Brook,-4.91,.265,.409,.537,47.9,41.7,10.0,8.0,.504,13.4,26.4,.201
Syracuse,6.77,.297,.392,.554,49.1,52.9,10.3,12.5,.525,13.6,27.6,.214
Tarleton State,0.58,.345,.297,.511,47.1,49.2,11.6,7.7,.466,15.6,24.0,.256
Temple,4.06,.389,.380,.497,51.2,52.0,9.8,13.2,.458,15.0,31.8,.263
Tennessee-Martin,-2.29,.268,.374,.501,49.6,46.2,9.5,12.4,.471,16.5,29.5,.187
Tennessee State,-7.38,.313,.330,.543,51.5,48.3,9.3,9.5,.511,17.1,28.6,.226
Tennessee Tech,-2.17,.229,.326,.522,51.0,57.4,10.5,9.7,.504,16.3,31.7,.151
Tennessee,9.89,.283,.416,.532,52.0,62.1,13.8,13.8,.503,15.0,32.2,.202
Texas A&M-Corpus Christi,-8.63,.375,.317,.535,52.9,55.2,12.1,6.0,.492,16.4,34.3,.277
Texas A&M,6.05,.343,.360,.526,50.4,54.5,14.9,11.3,.495,16.2,35.0,.234
UT Arlington,-0.45,.285,.343,.508,50.2,57.2,11.1,12.1,.478,17.6,30.7,.199
TCU,7.97,.302,.328,.515,56.6,55.1,8.9,10.8,.488,18.1,38.6,.201
UTEP,-0.80,.286,.385,.529,47.0,49.8,11.2,9.6,.491,15.3,23.3,.220
Texas-Rio Grande Valley,-0.24,.413,.377,.539,47.1,50.0,6.7,8.5,.503,19.0,23.2,.284
UTSA,-1.14,.267,.336,.471,51.1,46.0,8.1,7.4,.439,15.0,30.3,.183
Texas Southern,-5.89,.324,.315,.511,54.3,42.3,7.8,12.3,.482,18.9,34.2,.215
Texas State,-2.92,.313,.305,.563,52.5,48.3,9.9,11.4,.527,16.8,30.9,.239
Texas Tech,7.67,.380,.346,.556,55.1,52.0,12.1,11.9,.524,17.1,34.0,.265
Texas,7.50,.318,.357,.540,51.4,54.6,12.4,10.3,.501,15.5,31.5,.242
Toledo,-2.80,.286,.311,.567,53.7,51.4,7.8,7.7,.534,13.2,29.6,.220
Towson,-2.31,.344,.379,.554,54.9,52.5,10.8,8.6,.522,15.2,35.9,.245
Troy,-3.14,.321,.402,.528,52.8,57.5,11.5,6.4,.493,18.8,31.4,.230
Tulane,4.73,.325,.385,.550,44.8,51.8,11.2,9.8,.514,13.2,19.8,.242
Tulsa,3.96,.297,.352,.533,48.3,48.0,10.8,6.8,.498,17.0,26.3,.221
UCLA,8.45,.288,.325,.531,52.4,50.3,10.4,10.0,.500,11.6,31.2,.208
Utah State,5.14,.285,.403,.577,53.2,65.8,9.2,6.3,.550,16.4,25.6,.212
Utah Valley,-1.28,.374,.315,.554,55.7,59.8,8.3,12.1,.518,19.1,32.5,.269
Utah,7.02,.302,.394,.523,50.4,55.7,6.7,7.5,.481,15.7,29.7,.235
Valparaiso,1.28,.267,.378,.555,49.0,48.2,9.5,8.1,.526,14.7,16.7,.200
Vanderbilt,7.95,.415,.448,.530,49.0,47.7,11.3,9.6,.490,17.2,27.9,.288
Vermont,-5.21,.268,.436,.598,54.3,55.3,7.8,7.4,.572,13.8,23.7,.204
Villanova,9.86,.312,.453,.570,52.3,49.4,9.9,7.2,.526,13.6,30.1,.258
Virginia Commonwealth,4.88,.306,.299,.533,48.2,56.8,13.4,14.1,.505,19.5,25.5,.209
VMI,-1.39,.247,.545,.596,49.9,58.6,6.9,8.4,.569,14.5,24.1,.193
Virginia Tech,4.81,.232,.410,.570,50.9,56.0,8.2,9.2,.547,15.0,27.8,.172
Virginia,6.02,.280,.309,.536,50.5,60.1,9.9,14.3,.503,14.2,28.7,.208
Wagner,-8.85,.342,.290,.547,54.3,52.6,11.9,8.7,.510,15.6,34.1,.250
Wake Forest,4.41,.315,.421,.583,52.3,53.4,8.9,9.9,.555,17.0,26.7,.231
Washington State,5.89,.295,.444,.515,52.1,44.6,9.7,12.2,.478,14.5,33.6,.219
Washington,6.83,.353,.335,.495,45.9,42.4,11.6,11.1,.456,14.9,28.3,.244
Weber State,-4.71,.378,.381,.576,49.0,41.2,10.7,7.0,.538,14.8,20.6,.282
West Virginia,10.36,.363,.343,.509,47.2,44.8,11.3,13.7,.467,15.6,29.5,.260
Western Carolina,-1.49,.284,.512,.510,50.1,53.4,7.0,7.0,.482,15.2,29.5,.193
Western Illinois,-5.26,.307,.406,.538,52.3,40.6,8.6,6.5,.507,13.7,28.9,.218
Western Kentucky,0.85,.318,.375,.573,49.0,53.2,11.6,16.4,.544,15.6,23.4,.230
Western Michigan,-0.87,.255,.450,.518,47.7,43.5,7.8,7.0,.492,18.4,26.7,.178
Wichita State,6.74,.324,.422,.513,51.2,52.2,10.8,13.2,.470,16.3,30.6,.243
William & Mary,-1.94,.304,.392,.499,49.3,50.7,9.5,8.3,.465,20.3,26.5,.213
Winthrop,-3.15,.365,.425,.589,52.3,51.1,9.5,7.7,.566,18.8,26.8,.251
Wisconsin,9.77,.324,.358,.524,50.5,44.6,7.6,7.5,.484,11.3,25.6,.241
Wofford,-1.30,.285,.491,.584,53.3,53.6,10.3,5.6,.554,15.8,28.7,.219
Wright State,-5.59,.304,.330,.554,50.9,50.1,8.3,7.5,.518,15.3,28.9,.232
Wyoming,2.70,.379,.427,.581,52.6,43.8,5.4,5.9,.548,14.5,24.9,.277
Xavier,8.86,.355,.359,.541,52.3,54.4,10.8,12.1,.504,14.9,29.4,.256
Yale,-1.66,.327,.364,.543,49.8,46.9,9.1,9.5,.503,16.2,25.4,.247
Youngstown State,-7.14,.305,.377,.554,52.0,45.4,7.7,6.9,.519,14.9,30.2,.231
